Sýra	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	Ms	LNS	VelOn	Söz-1
1	9	Sol5	G5	349	349	1	8	250	95	96	ARANAÐME
2	9	Fa5#3	F5#4	343	344	1	8	250	95	96	.
3	9	Sol5	G5	349	349	1	8	250	95	96	.
4	9	La5	A5	358	358	1	4	500	95	96	.
5	9	Sol5	G5	349	349	1	8	250	95	96	.
6	9	Fa5#2	F5#1	342	341	1	8	250	95	96	.
7	9	Mi5	E5	336	336	1	4	500	95	96	.
8	9	Re5	D5	327	327	1	8	250	95	96	.
9	9	Re5	D5	327	327	1	4	500	95	96	.
10	9	Fa5	F5	340	340	1	8	250	95	96	.
11	9	Mi5	E5	336	336	1	8	250	95	96	.
12	9	Re5	D5	327	327	1	8	250	95	96	.
13	9	Do5	C5	318	318	1	8	250	95	96	.
14	9	Si4b2	B4b1	312	313	1	8	250	95	96	.
15	9	La4	A4	305	305	3	8	750	95	96	.
16	9	Sol5	G5	349	349	1	8	250	95	96	.
17	9	Fa5#3	F5#4	343	344	1	8	250	95	96	.
18	9	Sol5	G5	349	349	1	8	250	95	96	.
19	9	La5	A5	358	358	1	4	500	95	96	.
20	9	Sol5	G5	349	349	1	8	250	95	96	.
21	9	Fa5#2	F5#1	342	341	1	8	250	95	96	.
22	9	Mi5	E5	336	336	2	8	500	95	96	.
23	9	Re5	D5	327	327	1	8	250	95	96	.
24	9	Re5	D5	327	327	1	4	500	95	96	.
25	9	Sol5	G5	349	349	1	8	250	95	96	.
26	9	Fa5#3	F5#4	343	344	1	8	250	95	96	.
27	9	Mi5	E5	336	336	1	8	250	95	96	.
28	9	Fa5#3	F5#4	343	344	1	8	250	95	96	.
29	9	Sol5	G5	349	349	1	8	250	95	96	.
30	9	La5	A5	358	358	3	8	750	95	96	.
31	9	La5	A5	358	358	1	4	500	95	96	.
32	9	Do6	C6	371	371	1	8	250	95	96	.
33	9	Si5b2	B5b1	365	366	1	8	250	95	96	.
34	9	La5	A5	358	358	1	8	250	95	96	.
35	9	Sol5	G5	349	349	1	8	250	95	96	.
36	9	Fa5#3	F5#4	343	344	1	8	250	95	96	.
37	9	Mi5	E5	336	336	1	4	500	95	96	.
38	9	Re5	D5	327	327	1	8	250	95	96	.
39	9	Re5	D5	327	327	1	8	250	95	96	.
40	9	Do5	C5	318	318	1	8	250	95	96	.
41	9	Re5	D5	327	327	1	8	250	95	96	.
42	9	Mi5	E5	336	336	1	8	250	95	96	.
43	9	Re5	D5	327	327	1	8	250	95	96	.
44	9	Do5	C5	318	318	1	8	250	95	96	.
45	9	Re5	D5	327	327	1	8	250	95	96	.
46	9	Do5	C5	318	318	1	4	500	95	96	.
47	9	Si4b2	B4b1	312	313	1	8	250	95	96	.
48	9	La4	A4	305	305	1	8	250	95	96	.
49	9	Sol4	G4	296	296	1	8	250	95	96	.
50	9	La4	A4	305	305	1	8	250	95	96	.
51	9	Si4b2	B4b1	312	313	1	8	250	95	96	.
52	9	Do5	C5	318	318	1	8	250	95	96	.
53	9	Re5	D5	327	327	1	8	250	95	96	.
54	9	Mi5	E5	336	336	1	8	250	95	96	.
55	9	Do5	C5	318	318	1	4	500	95	96	.
56	9	Si4b2	B4b1	312	313	1	8	250	95	96	.
57	9	La4	A4	305	305	1	8	250	95	96	.
58	9	Si4b2	B4b1	312	313	1	8	250	95	96	.
59	9	Re5	D5	327	327	1	8	250	95	96	.
60	9	Do5	C5	318	318	1	8	250	95	96	.
61	9	Si4b2	B4b1	312	313	1	8	250	95	96	.
62	9	Si4b2	B4b1	312	313	1	8	250	95	96	.
63	9	La4	A4	305	305	1	8	250	95	96	.
64	9	La4	A4	305	305	3	8	750	95	96	.
65	9	Sol5	G5	349	349	1	8	250	95	96	ARANAÐME
66	9	Fa5#3	F5#4	343	344	1	8	250	95	96	.
67	9	Sol5	G5	349	349	1	8	250	95	96	.
68	9	La5	A5	358	358	1	4	500	95	96	.
69	9	Sol5	G5	349	349	1	8	250	95	96	.
70	9	Fa5#2	F5#1	342	341	1	8	250	95	96	.
71	9	Mi5	E5	336	336	1	4	500	95	96	.
72	9	Re5	D5	327	327	1	8	250	95	96	.
73	9	Re5	D5	327	327	1	4	500	95	96	.
74	9	Fa5	F5	340	340	1	8	250	95	96	.
75	9	Mi5	E5	336	336	1	8	250	95	96	.
76	9	Re5	D5	327	327	1	8	250	95	96	.
77	9	Do5	C5	318	318	1	8	250	95	96	.
78	9	Si4b2	B4b1	312	313	1	8	250	95	96	.
79	9	La4	A4	305	305	3	8	750	95	96	.
80	9	Sol5	G5	349	349	1	8	250	95	96	.
81	9	Fa5#3	F5#4	343	344	1	8	250	95	96	.
82	9	Sol5	G5	349	349	1	8	250	95	96	.
83	9	La5	A5	358	358	1	4	500	95	96	.
84	9	Sol5	G5	349	349	1	8	250	95	96	.
85	9	Fa5#2	F5#1	342	341	1	8	250	95	96	.
86	9	Mi5	E5	336	336	2	8	500	95	96	.
87	9	Re5	D5	327	327	1	8	250	95	96	.
88	9	Re5	D5	327	327	1	4	500	95	96	.
89	9	Sol5	G5	349	349	1	8	250	95	96	.
90	9	Fa5#3	F5#4	343	344	1	8	250	95	96	.
91	9	Mi5	E5	336	336	1	8	250	95	96	.
92	9	Fa5#3	F5#4	343	344	1	8	250	95	96	.
93	9	Sol5	G5	349	349	1	8	250	95	96	.
94	9	La5	A5	358	358	3	8	750	95	96	.
95	9	La5	A5	358	358	1	4	500	95	96	.
96	9	Do6	C6	371	371	1	8	250	95	96	.
97	9	Si5b2	B5b1	365	366	1	8	250	95	96	.
98	9	La5	A5	358	358	1	8	250	95	96	.
99	9	Sol5	G5	349	349	1	8	250	95	96	.
100	9	Fa5#3	F5#4	343	344	1	8	250	95	96	.
101	9	Mi5	E5	336	336	1	4	500	95	96	.
102	9	Re5	D5	327	327	1	8	250	95	96	.
103	9	Re5	D5	327	327	1	8	250	95	96	.
104	9	Do5	C5	318	318	1	8	250	95	96	.
105	9	Re5	D5	327	327	1	8	250	95	96	.
106	9	Mi5	E5	336	336	1	8	250	95	96	.
107	9	Re5	D5	327	327	1	8	250	95	96	.
108	9	Do5	C5	318	318	1	8	250	95	96	.
109	9	Re5	D5	327	327	1	8	250	95	96	.
110	9	Do5	C5	318	318	1	4	500	95	96	.
111	9	Si4b2	B4b1	312	313	1	8	250	95	96	.
112	9	La4	A4	305	305	1	8	250	95	96	.
113	9	Sol4	G4	296	296	1	8	250	95	96	.
114	9	La4	A4	305	305	1	8	250	95	96	.
115	9	Si4b2	B4b1	312	313	1	8	250	95	96	.
116	9	Do5	C5	318	318	1	8	250	95	96	.
117	9	Re5	D5	327	327	1	8	250	95	96	.
118	9	Mi5	E5	336	336	1	8	250	95	96	.
119	9	Do5	C5	318	318	1	4	500	95	96	.
120	9	Si4b2	B4b1	312	313	1	8	250	95	96	.
121	9	La4	A4	305	305	1	8	250	95	96	.
122	9	Si4b2	B4b1	312	313	1	8	250	95	96	.
123	9	Re5	D5	327	327	1	8	250	95	96	.
124	9	Do5	C5	318	318	1	8	250	95	96	.
125	9	Si4b2	B4b1	312	313	1	8	250	95	96	.
126	9	Si4b2	B4b1	312	313	1	8	250	95	96	.
127	9	La4	A4	305	305	1	8	250	95	96	.
128	9	La4	A4	305	305	5	8	1250	95	96	.
129	9	Re5	D5	327	327	1	8	250	95	96	Ne
130	9	Mi5	E5	336	336	1	4	500	95	96	dir
131	9	Mi5	E5	336	336	5	8	1250	95	96	bu
132	9	Re5	D5	327	327	3	8	750	95	96	ha
133	9	Mi5	E5	336	336	1	4	500	95	96	le
134	9	Mi5	E5	336	336	1	4	500	95	96	tin
135	9	Mi5	E5	336	336	3	8	750	95	96	ey
136	9	Re5	D5	327	327	1	4	500	99	96	me
137	9	Fa5#3	F5#4	343	344	3	8	750	99	96	
138	9	Mi5	E5	336	336	1	4	500	99	96	
139	9	Sol5	G5	349	349	3	8	750	95	96	
140	9	Fa5#3	F5#4	343	344	1	4	500	99	96	meh
141	9	La5	A5	358	358	1	8	250	99	96	
142	9	Sol5	G5	349	349	1	8	250	99	96	
143	9	Fa5#3	F5#4	343	344	1	8	250	99	96	
144	9	Fa5#3	F5#4	343	344	1	8	250	99	96	
145	9	Mi5	E5	336	336	1	8	250	99	96	
146	9	Re5	D5	327	327	3	8	750	95	96	
147	8	Si5b2	B5b1	365	366	1	32	62	95	96	
148	9	La5	A5	358	358	1	4	500	95	96	ce
149	9	Sol5	G5	349	349	1	8	250	99	96	ma
150	9	Fa5	F5	340	340	1	8	250	99	96	
